,Дата,Наименование,Группа,Код,Стоимость услуги,Наименование лаборатории
331,2023-12-04 22:42:29,"Анализ эякулята, секрета простаты на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам",Бактериологические исследования (анализы),,1 440,БудьЗдоров
332,2023-12-04 22:42:29,Исследование микробиоценоза кишечника (дисбактериоз) культуральными методами с определением чувствительности к бактериофагам,Бактериологические исследования (анализы),,2 065,БудьЗдоров
333,2023-12-04 22:42:29,Анализ отделяемого шейки матки на аэробные и факультативно-анаэробные условно-патогенные микроорганизмы микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 725,БудьЗдоров
334,2023-12-04 22:42:29,"Исследование кала на наличие токсинов клостридии диффициле (Clostridium difficile, токсины А и В)",Бактериологические исследования (анализы),,1 740,БудьЗдоров
335,2023-12-04 22:42:29,Анализ отделяемого влагалища на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 725,БудьЗдоров
336,2023-12-04 22:42:29,Анализ отделяемого из ушей на аэробные и факультативно-анаэробные условно-патогенные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 145,БудьЗдоров
337,2023-12-04 22:42:29,Анализ мазка из зева на палочку дифтерии (Corinebacterium diphtheriae),Бактериологические исследования (анализы),,1 480,БудьЗдоров
338,2023-12-04 22:42:29,Анализ отделяемого уретры на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 390,БудьЗдоров
339,2023-12-04 22:42:29,Анализ отделяемого из зева на стрептококк группы A (Streptococcus gr. A) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 395,БудьЗдоров
340,2023-12-04 22:42:29,"Определение чувствительности микроорганизмов к антимикробным химиотерапевтическим препаратам диско-дифузионным методом (для тестов, где антибиограмма не предусмотрена)",Бактериологические исследования (анализы),,530,БудьЗдоров
341,2023-12-04 22:42:29,Анализ мазка из носа на палочку дифтерии (Corinebacterium diphtheriae),Бактериологические исследования (анализы),,1 960,БудьЗдоров
342,2023-12-04 22:42:29,Анализ отделяемого наружных половых органов на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 305,БудьЗдоров
343,2023-12-04 22:42:29,Анализ отделяемого моче-половых органов на Ureaplasma spp и Mycoplasma hominis с определением титра и чувствительности микроорганизмов к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 290,БудьЗдоров
344,2023-12-04 22:42:29,"Анализ фекалий/ректального мазка на микроорганизмы рода шигелла (Shigella spp.), рода сальмонелла (Salmonella spp.), кампилобактерии с определением чувствительности к антимикробным химиотерапевтическим препаратам+рота- и аденовирусы.",Бактериологические исследования (анализы),,4 585,БудьЗдоров
345,2023-12-04 22:42:29,Анализ отделяемого высыпных элементов кожи на микрофлору с определением чувствительности к антибактериальным и противогрибковым препаратам,Бактериологические исследования (анализы),,1 505,БудьЗдоров
346,2023-12-04 22:42:29,Анализ отделяемого/мазка из полости рта с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 305,БудьЗдоров
347,2023-12-04 22:42:29,Микробиологическое (культуральное) исследование влагалищного отделяемого на дрожжевые грибы (Candida) с определением чувствительности к антимикотическим препаратам,Бактериологические исследования (анализы),,850,БудьЗдоров
348,2023-12-04 22:42:29,Микробиологическое (культуральное) исследование волос на грибы дерматофиты (Dermatophytes),Бактериологические исследования (анализы),,730,БудьЗдоров
349,2023-12-04 22:42:29,Микробиологическое (культуральное) исследование волос на дрожжевые грибы (Candida) с определением чувствительности к антимикотическим препаратам,Бактериологические исследования (анализы),,870,БудьЗдоров
350,2023-12-04 22:42:29,Анализ фекалий/ректального мазка на возбудитель иерсиниоза (Yersinia spp) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,905,БудьЗдоров
351,2023-12-04 22:42:29,"Иммунохроматографическое экспресс-исследование кала на ротавирус, аденовирус",Бактериологические исследования (анализы),,1 055,БудьЗдоров
352,2023-12-04 22:42:29,Анализ фекалий/ректального мазка на патогенные кампилобактерии (Campylobacter jejuni/coli) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 320,БудьЗдоров
353,2023-12-04 22:42:29,Определение антигенов норовирусов (Norovirus) в образцах фекалий,Бактериологические исследования (анализы),,1 580,БудьЗдоров
354,2023-12-04 22:42:29,Анализ раневого отделяемого на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 390,БудьЗдоров
355,2023-12-04 22:42:29,Анализ отделяемого из уха на дрожжевые грибы с определением чувствительности к антимикотическим препаратам,Бактериологические исследования (анализы),,1 265,БудьЗдоров
356,2023-12-04 22:42:29,Анализ мокроты на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 145,БудьЗдоров
357,2023-12-04 22:42:29,Анализ на дрожжеподобные грибы с определением чувствительности к антимикотикотическим препаратам,Бактериологические исследования (анализы),,1 270,БудьЗдоров
358,2023-12-04 22:42:29,"Бактериологическое исследование соскобов с кожи (эрозий, язв, пустул) на стрептококк группы A (Streptococcus gr. A) с определением чувствительности к антимикробным химиотерапевтическим препаратам",Бактериологические исследования (анализы),,1 395,БудьЗдоров
359,2023-12-04 22:42:29,Бакпосев отделяемого моче-половых органов на бета-гемолитический стрептококк группы В Streptococcus agalactia,Бактериологические исследования (анализы),,1 740,БудьЗдоров
360,2023-12-04 22:42:29,Анализ соскоба полости рта на дрожжевые грибы с определением чувствительности к антимикотическим препаратам,Бактериологические исследования (анализы),,1 395,БудьЗдоров
361,2023-12-04 22:42:29,"Анализ отделяемого с век (соскобы с язв), конъюнктивы на аэробные и факультативно-анаэробные условно-патогенные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам",Бактериологические исследования (анализы),,1 145,БудьЗдоров
362,2023-12-04 22:42:29,"Анализ слизи с задней стенки глотки на палочку коклюша (Bordetella pertussis), паракоклюша (Bordetella parapertussis, Bordetella bronchiseptica)",Бактериологические исследования (анализы),,1 055,БудьЗдоров
363,2023-12-04 22:42:29,Анализ мазка из зева на золотистый стафилококк (Staphylococcus auereus) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 320,БудьЗдоров
364,2023-12-04 22:42:29,Иммунохроматографическое экспресс-исследование кала на астровирус,Бактериологические исследования (анализы),,795,БудьЗдоров
365,2023-12-04 22:42:29,"Анализ мазка из цервикального канала, с шейки матки на дрожжевые грибы (Candida) с определением чувствительности к антимикотическим препаратам",Бактериологические исследования (анализы),,850,БудьЗдоров
366,2023-12-04 22:42:29,Анализ мазка из носа на золотистый стафилококк (Staphylococcus auereus) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 320,БудьЗдоров
367,2023-12-04 22:42:29,Анализ содержимого гайморовой пазухи,Бактериологические исследования (анализы),,4 330,БудьЗдоров
368,2023-12-04 22:42:29,"Анализ фекалий/ректального мазка на возбудителей пищевых токсикоинфекций (ПТИ), включая стафилококки, стрептококки, с определением чувствительности к антимикробным химиотерапевтическим препаратам",Бактериологические исследования (анализы),,1 450,БудьЗдоров
369,2023-12-04 22:42:29,Анализ отделяемого из носа на стрептококк группы A (Streptococcus gr. A) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 395,БудьЗдоров
370,2023-12-04 22:42:29,Анализ на анаэробы без определения чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 035,БудьЗдоров
371,2023-12-04 22:42:29,Анализ на дрожжеподобные грибы,Бактериологические исследования (анализы),,785,БудьЗдоров
372,2023-12-04 22:42:29,Анализ отделяемого влагалища на листерии (Listeria monocytogenes) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 740,БудьЗдоров
373,2023-12-04 22:42:29,"Анализ соскобов с кожи, слизистых оболочек на дрожжевые грибы (Candida) с определением чувствительности к антимикотическим препаратам",Бактериологические исследования (анализы),,870,БудьЗдоров
374,2023-12-04 22:42:29,Анализ мазков из околоносовых полостей на аэробные и факультативно-анаэробные микроорганизмыс определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 450,БудьЗдоров
375,2023-12-04 22:42:29,Анализ синовиальной жидкости на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,870,БудьЗдоров
376,2023-12-04 22:42:29,Анализ мазка с задней стенки глотки на менингококк (Neisseria meningitidis) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,870,БудьЗдоров
377,2023-12-04 22:42:29,Анализ мазка из носа на менингококк (Neisseria meningitidis) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,870,БудьЗдоров
378,2023-12-04 22:42:29,Анализ отделяемого мочеполовых органов на гонококк (Neisseria gonorrhoeae) с определением чувствительности микроорганизмов к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,905,БудьЗдоров
379,2023-12-04 22:42:29,Анализ отделяемого из уретры на дрожжевые грибы (Candida) с определением чувствительности к антимикотическим препаратам,Бактериологические исследования (анализы),,850,БудьЗдоров
380,2023-12-04 22:42:29,Определение чувствительности к бактериофагам,Бактериологические исследования (анализы),,195,БудьЗдоров
381,2023-12-04 22:42:29,Микробиологическое (культуральное) исследование крови на стерильность с определением чувствительности к антимикотическим и антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 280,БудьЗдоров
382,2023-12-04 22:42:29,Анализ фекалий/ректального мазка на золотистый стафилококк (Staphylococcus auereus) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 320,БудьЗдоров
383,2023-12-04 22:42:29,Анализ мокроты на дрожжевые грибы с определением чувствительности к антимикотическим препаратам,Бактериологические исследования (анализы),,1 265,БудьЗдоров
384,2023-12-04 22:42:29,"Анализ соскобов с кожи, ногтевых пластинок на грибы дерматофиты (Dermatophytes)",Бактериологические исследования (анализы),,730,БудьЗдоров
385,2023-12-04 22:42:29,"Анализ эякулята, секрета простаты на дрожжевые грибы (Candida) с определением чувствительности к антимикотическим препаратам",Бактериологические исследования (анализы),,850,БудьЗдоров
386,2023-12-04 22:42:29,Бакпосев мочи на бета-гемолитический стрептококк группы А (Streptococcus pyogenes) и бета-гемолитический стрептококк группы В (Streptococcus agalactia) с определением чувствительности микроорганизмов к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 395,БудьЗдоров
387,2023-12-04 22:42:29,"Расширенное микробиологическое (культуральное) исследование отделяемого мочеполовых органов на аэробную, анаэробную, микроаэрофильную, грибковую флору с определением чувствительности к антимикробным химиотерапевтическим и антимикотическим препаратам",Бактериологические исследования (анализы),,3 940,БудьЗдоров
388,2023-12-04 22:42:29,"Анализ мазка из носа на палочку коклюша (Bordetella pertussis), паракоклюша (Bordetella parapertussis, Bordetella bronchiseptica",Бактериологические исследования (анализы),,1 580,БудьЗдоров
389,2023-12-04 22:42:29,Анализ соскобов с ногтевых пластинок на грибы дерматофиты (Dermatophytes),Бактериологические исследования (анализы),,730,БудьЗдоров
390,2023-12-04 22:42:29,Анализ ногтевых пластинок на дрожжевые грибы (Candida) с определением чувствительности к антимикотическим препаратам,Бактериологические исследования (анализы),,870,БудьЗдоров
391,2023-12-04 22:42:29,"Анализ содержимого десневого кармана на аэробную, капнофильную, анаэробную микрофлору и дрожжевые грибы с определением чувствительности к антимикотическим и антимикробным химиотерапевтическим препаратам",Бактериологические исследования (анализы),,4 330,БудьЗдоров
392,2023-12-04 22:42:29,Микробиологическое (культуральное) исследование кала на бета-гемолитический стрептококк группы В (Streptococcus agalactia) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 200,БудьЗдоров
393,2023-12-04 22:42:29,Анализ молока из одной молочной железы на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 390,БудьЗдоров
394,2023-12-04 22:42:29,Коагулограмма (ПТИ+МНО+АЧТВ+ТВ+фибриноген),Гематологические исследования,,865,БудьЗдоров
395,2023-12-04 22:42:29,Определение концентрации Д-димера в крови,Гематологические исследования,,1 830,БудьЗдоров
396,2023-12-04 22:42:29,"Исследование протромбинового (тромбопластинового) времени в крови/плазме (ПТИ), международного нормализованного отношения (МНО)",Гематологические исследования,,290,БудьЗдоров
397,2023-12-04 22:42:29,"Исследование уровня растворимых фибринмономерных комплексов (РФМК), концентрации Д-димера в крови - параметров активации свертывания крови, паракоагуляции",Гематологические исследования,,2 045,БудьЗдоров
398,2023-12-04 22:42:29,Исследование уровня фибриногена в крови,Гематологические исследования,,350,БудьЗдоров
399,2023-12-04 22:42:29,АЧТВ (АПТВ) Активированное частичное тромбопластиновое время,Гематологические исследования,,220,БудьЗдоров
400,2023-12-04 22:42:29,Определение активности антитромбина III в крови,Гематологические исследования,,465,БудьЗдоров
401,2023-12-04 22:42:29,Определение тромбинового времени в крови,Гематологические исследования,,255,БудьЗдоров
402,2023-12-04 22:42:29,Определение волчаночного антикоагулянта в плазме,Гематологические исследования,,990,БудьЗдоров
403,2023-12-04 22:42:29,Исследование уровня растворимых фибринмономерных комплексов в крови,Гематологические исследования,,225,БудьЗдоров
404,2023-12-04 22:42:29,Определение активности протеина S в крови,Гематологические исследования,,1 580,БудьЗдоров
405,2023-12-04 22:42:29,Исследование уровня протеина C в крови,Гематологические исследования,,1 580,БудьЗдоров
406,2023-12-04 22:42:29,Генетический скрининг при планировании беременности,Анализы на генетические предрасположенности к заболеваниям,,9 000,БудьЗдоров
407,2023-12-04 22:42:29,Генетическое исследование резус-фактора плода по крови матери,Анализы на генетические предрасположенности к заболеваниям,,11 900,БудьЗдоров
408,2023-12-04 22:42:29,Пренатальный генетический скрининг Пренетикс,Анализы на генетические предрасположенности к заболеваниям,,29 700,БудьЗдоров
409,2023-12-04 22:42:29,Генетическое исследование на наследственный рак,Анализы на генетические предрасположенности к заболеваниям,,7 300,БудьЗдоров
410,2023-12-04 22:42:29,"Определение группы крови (по системе AB0, антигена D системы Резус (резус-фактор)",Анализы на генетические предрасположенности к заболеваниям,,320,БудьЗдоров
411,2023-12-04 22:42:29,"Фенотипирование эритроцитов по антигенам системы Rh (C, E, c, e) и Kell (K)",Анализы на генетические предрасположенности к заболеваниям,,970,БудьЗдоров
412,2023-12-04 22:42:29,Непрямой антиглобулиновый тест (тест Кумбса),Анализы на генетические предрасположенности к заболеваниям,,930,БудьЗдоров
413,2023-12-04 22:42:29,"Исследование эндоскопического материала (пищевода, желудка, кишки)",Гистологические исследования,,3 370,БудьЗдоров
414,2023-12-04 22:42:29,Исследование биопсийного материала шейки матки/цервикального канала/влагалища,Гистологические исследования,,3 370,БудьЗдоров
415,2023-12-04 22:42:29,Исследование биопсийного материала кожных и подкожных новообразований,Гистологические исследования,,3 370,БудьЗдоров
416,2023-12-04 22:42:29,Исследование биопсийного материала костей и хрящевой ткани,Гистологические исследования,,5 620,БудьЗдоров
417,2023-12-04 22:42:29,Исследование пайпель-биопсии эндометрия,Гистологические исследования,,3 370,БудьЗдоров
418,2023-12-04 22:42:29,Исследование эндоскопического материала + выявление Helicobacter pylori,Гистологические исследования,,3 370,БудьЗдоров
419,2023-12-04 22:42:29,"Исследование биопсийного материала полости рта, языка, носоглотки, слюнных желез",Гистологические исследования,,3 370,БудьЗдоров
420,2023-12-04 22:42:29,Исследование биопсийного материала тканей сустава,Гистологические исследования,,3 370,БудьЗдоров
421,2023-12-04 22:42:29,Иммуногистохимическое исследование (1 антитело),Гистологические исследования,,3 370,БудьЗдоров
422,2023-12-04 22:42:29,Иммуногистохимическая диагностика рецепторного статуса эндометрия (стадия секреции) - расширенное,Гистологические исследования,,12 800,БудьЗдоров
423,2023-12-04 22:42:29,Исследование пункционного материала молочной железы,Гистологические исследования,,3 370,БудьЗдоров
424,2023-12-04 22:42:29,Исследование пункционного материала щитовидной железы,Гистологические исследования,,3 370,БудьЗдоров
425,2023-12-04 22:42:29,Иммуногистохимическая диагностика хронического эндометрита (фаза пролиферации),Гистологические исследования,,8 800,БудьЗдоров
426,2023-12-04 22:42:29,Иммуногистохимическая диагностика рецепторного статуса эндометрия (стадия секреции) - стандартное,Гистологические исследования,,10 400,БудьЗдоров
427,2023-12-04 22:42:29,Исследование биопсийного материала лимфоузлов,Гистологические исследования,,3 370,БудьЗдоров
428,2023-12-04 22:42:29,Консультация готового гистологического препарата (за один препарат при количестве препаратов - от 1 до 5),Гистологические исследования,,4 800,БудьЗдоров
429,2023-12-04 22:42:29,"Иммуногистохимическая диагностика рецепторного статуса рака молочной железы (PR, ER, ki67, Her2neu)",Гистологические исследования,,13 685,БудьЗдоров
430,2023-12-04 22:42:29,Исследование пункционного материала других органов и тканей,Гистологические исследования,,3 370,БудьЗдоров
431,2023-12-04 22:42:29,Консультация готовых гистологических препаратов (за весь биоматериал при количестве препаратов - 6 и более),Гистологические исследования,,17 520,БудьЗдоров
432,2023-12-04 22:42:29,Анализ крови на тиреотропный гормон (ТТГ),Анализы на гормоны,,580,БудьЗдоров
433,2023-12-04 22:42:29,Анализ крови на свободный тироксин (СТ4),Анализы на гормоны,,700,БудьЗдоров
434,2023-12-04 22:42:29,Анализ на пролактин в крови,Анализы на гормоны,,445,БудьЗдоров
435,2023-12-04 22:42:29,Антитела к тиреопероксидазе в крови,Анализы на гормоны,,700,БудьЗдоров
436,2023-12-04 22:42:29,Анализ крови на инсулин,Анализы на гормоны,,690,БудьЗдоров
437,2023-12-04 22:42:29,Исследование уровня свободного трийодтиронина (СТ3) в крови,Анализы на гормоны,,700,БудьЗдоров
438,2023-12-04 22:42:29,Исследование уровня фолликулостимулирующего гормона в сыворотке крови,Анализы на гормоны,,445,БудьЗдоров
439,2023-12-04 22:42:29,Исследование уровня лютеинизирующего гормона в сыворотке крови,Анализы на гормоны,,445,БудьЗдоров
440,2023-12-04 22:42:29,Исследование уровня общего эстрадиола в крови,Анализы на гормоны,,445,БудьЗдоров
441,2023-12-04 22:42:29,"Исследование уровня хорионического гонадотропина в крови (a,b-ХГЧ), в т.ч. для диагностики беременности",Анализы на гормоны,,665,БудьЗдоров
442,2023-12-04 22:42:29,Анализ на общий тестостерон в крови,Анализы на гормоны,,445,БудьЗдоров
443,2023-12-04 22:42:29,Анализ на паратиреоидный гормон в крови,Анализы на гормоны,,795,БудьЗдоров
444,2023-12-04 22:42:29,Антитела к тироглобулину в сыворотке крови,Анализы на гормоны,,700,БудьЗдоров
445,2023-12-04 22:42:29,"Исследование уровня свободного тестостерона в крови (расчетным методом, с определением общего тестостерона, ГСПГ и альбумина)",Анализы на гормоны,,1 450,БудьЗдоров
446,2023-12-04 22:42:29,Исследование уровня общего кортизола в крови,Анализы на гормоны,,580,БудьЗдоров
447,2023-12-04 22:42:29,Анализ прогестерона в крови,Анализы на гормоны,,445,БудьЗдоров
448,2023-12-04 22:42:29,Исследование уровня 17-гидроксипрогестерона в крови,Анализы на гормоны,,965,БудьЗдоров
449,2023-12-04 22:42:29,Анализ на кальцитонин в крови,Анализы на гормоны,,1 090,БудьЗдоров
450,2023-12-04 22:42:29,Исследование уровня дегидроэпиандростерона сульфата в крови,Анализы на гормоны,,445,БудьЗдоров
451,2023-12-04 22:42:29,Исследование уровня дигидротестостерона в крови,Анализы на гормоны,,1 035,БудьЗдоров
452,2023-12-04 22:42:29,Анализ на C-пептид в крови,Анализы на гормоны,,845,БудьЗдоров
453,2023-12-04 22:42:29,"Анализ крови на глобулин, связывающий половые гормоны",Анализы на гормоны,,755,БудьЗдоров
454,2023-12-04 22:42:29,Антитела к рецептору тиреотропного гормона (ТТГ) в крови,Анализы на гормоны,,1 590,БудьЗдоров
455,2023-12-04 22:42:29,Исследование уровня альдостерона в крови,Анализы на гормоны,,730,БудьЗдоров
456,2023-12-04 22:42:29,"Определение фракций пролактина в крови (мономерный пролактин, макропролактин) методом ПЭГ-преципитации, включая определение общего пролактина",Анализы на гормоны,,1 450,БудьЗдоров
457,2023-12-04 22:42:29,Анализ крови на ренин,Анализы на гормоны,,1 795,БудьЗдоров
458,2023-12-04 22:42:29,Анализ на андростендион в крови,Анализы на гормоны,,795,БудьЗдоров
459,2023-12-04 22:42:29,Анализ на АМГ антимюллеров гормон в крови,Анализы на гормоны,,1 360,БудьЗдоров
460,2023-12-04 22:42:29,Исследование уровня адренокортикотропного гормона в крови,Анализы на гормоны,,970,БудьЗдоров
461,2023-12-04 22:42:29,Анализ крови на тиреоглобулин,Анализы на гормоны,,845,БудьЗдоров
462,2023-12-04 22:42:29,Анализ мочи на свободный кортизол,Анализы на гормоны,,465,БудьЗдоров
463,2023-12-04 22:42:29,Анализ крови на лептин,Анализы на гормоны,,955,БудьЗдоров
464,2023-12-04 22:42:29,"Анализ мочи на промежуточные метаболиты катехоламинов (метанефрин, норметафрин)",Анализы на гормоны,,2 060,БудьЗдоров
465,2023-12-04 22:42:29,Анализ на соматомедин С (Инсулиноподобный фактор роста 1),Анализы на гормоны,,1 055,БудьЗдоров
